ang_s0 ang_s1 ang_e0 ang_e1 ang_w0 ang_w1 ang_w2 vel_s0 vel_s1 vel_e0 vel_e1 vel_w0 vel_w1 vel_w2 torq_s0 torq_s1 torq_e0 torq_e1 torq_w0 torq_w1 torq_w2
-0.76584 -0.694126 0.0368155 1.7311 -0.00920388 0.647723 -0.0352816 -0.0789325 0.50776 -0.0125664 -1.39722 -0.0832522 0.854906 -0.324369 -4.144 -16.064 -2.176 -6.2 0.008 0.524 0.084
-0.76584 -0.692976 0.0368155 1.72841 -0.00882039 0.650024 -0.0375825 -0.0820741 0.517185 -0.0106029 -1.40508 -0.0903208 0.86276 -0.323584 -4.204 -16.096 -2.176 -6.232 0.008 0.524 0.092
-0.76584 -0.691825 0.037199 1.72688 -0.0103544 0.651558 -0.037199 -0.08875 0.528966 -0.0153153 -1.41647 -0.0879646 0.868258 -0.329082 -4.236 -16.064 -2.076 -6.292 0.024 0.512 0.092
-0.766096 -0.691058 0.0374547 1.72509 -0.00984304 0.652325 -0.037966 -0.091368 0.536034 -0.0155771 -1.42013 -0.0853466 0.87009 -0.337198 -4.236 -16.0427 -2.16667 -6.31333 0.008 0.512 0.092
-0.766032 -0.690675 0.0373908 1.72209 -0.00997088 0.653859 -0.0385413 -0.0964076 0.543103 -0.0127627 -1.41961 -0.0838413 0.868258 -0.344004 -4.268 -16.064 -2.144 -6.324 0.008 0.526 0.092
-0.767374 -0.688757 0.037199 1.71767 -0.0103544 0.65616 -0.0383495 -0.104458 0.546244 -0.00392699 -1.41018 -0.0824668 0.857655 -0.342826 -4.456 -16.128 -1.976 -6.352 0.044 0.532 0.084
-0.76699 -0.688374 0.0375825 1.71461 -0.0103544 0.658078 -0.0398835 -0.108778 0.544674 -0.00274889 -1.41215 -0.0840376 0.85844 -0.328296 -4.204 -16.16 -2.044 -6.292 0.044 0.54 0.072
-0.767374 -0.68684 0.036432 1.71116 -0.0111214 0.659612 -0.041034 -0.118202 0.54703 -0.0015708 -1.42275 -0.0860011 0.859618 -0.311803 -4.268 -16.16 -2.044 -6.264 0.052 0.54 0.084
-0.767757 -0.686073 0.036432 1.70962 -0.0115049 0.660379 -0.0414175 -0.124878 0.546244 -0.00274889 -1.43924 -0.0899281 0.861582 -0.308269 -4.332 -16.192 -2.044 -6.324 0.072 0.532 0.072
-0.768141 -0.685306 0.036432 1.70655 -0.0118884 0.66268 -0.0421845 -0.128413 0.544674 -0.0129591 -1.44906 -0.10328 0.858833 -0.318479 -4.332 -16.288 -2.076 -6.324 0.08 0.56 0.084
-0.768524 -0.683005 0.0368155 1.70195 -0.0118884 0.66383 -0.0429515 -0.139408 0.544674 -0.0267035 -1.44985 -0.118202 0.856477 -0.331438 -4.236 -16.352 -2.112 -6.384 0.12 0.552 0.1
-0.768908 -0.683005 0.0368155 1.70003 -0.0118884 0.665748 -0.042568 -0.144121 0.546637 -0.0294524 -1.44867 -0.124878 0.856084 -0.342434 -4.3 -16.384 -2.076 -6.384 0.12 0.56 0.092
-0.768141 -0.681471 0.037199 1.69812 -0.0118884 0.667665 -0.0429515 -0.153153 0.551742 -0.0298451 -1.45142 -0.1237 0.85844 -0.347931 -4.176 -16.416 -1.944 -6.384 0.128 0.54 0.1
-0.769291 -0.681087 0.037966 1.69543 -0.0122718 0.669583 -0.0429515 -0.157865 0.554884 -0.0239546 -1.45731 -0.118202 0.861582 -0.337329 -4.204 -16.384 -2.144 -6.444 0.128 0.56 0.084
-0.769675 -0.679553 0.037199 1.69198 -0.0122718 0.670733 -0.0437185 -0.159043 0.55724 -0.0141372 -1.45927 -0.112312 0.863938 -0.316123 -4.36 -16.448 -2.212 -6.504 0.128 0.532 0.084
-0.769675 -0.678786 0.037199 1.69083 -0.0126553 0.672267 -0.0452524 -0.16297 0.556455 -0.00706858 -1.45652 -0.110348 0.86276 -0.294524 -4.268 -16.416 -2.176 -6.476 0.136 0.512 0.072
-0.770442 -0.677253 0.0368155 1.68776 -0.0122718 0.674185 -0.0452524 -0.166504 0.553706 -0.00510509 -1.44788 -0.110348 0.859618 -0.284314 -4.3 -16.448 -2.076 -6.504 0.12 0.512 0.084
-0.770058 -0.676486 0.036432 1.68431 -0.0118884 0.675719 -0.0464029 -0.168468 0.551742 -0.00235619 -1.43649 -0.108385 0.856084 -0.287063 -4.144 -16.516 -2.176 -6.536 0.108 0.512 0.092
-0.771209 -0.676102 0.0375825 1.68239 -0.0126553 0.677253 -0.0475534 -0.164148 0.552135 -0.00314159 -1.43296 -0.0981748 0.851764 -0.291775 -4.268 -16.548 -2.176 -6.596 0.08 0.492 0.1
-0.771209 -0.674185 0.0368155 1.67894 -0.0118884 0.678786 -0.0471699 -0.162185 0.550564 -0.00471239 -1.431 -0.0828595 0.845481 -0.298844 -4.112 -16.58 -2.144 -6.568 0.092 0.484 0.084
-0.771976 -0.673418 0.036432 1.67779 -0.0126553 0.68032 -0.0475534 -0.163756 0.546637 0.0 -1.4251 -0.0675442 0.834878 -0.305127 -4.144 -16.612 -2.212 -6.628 0.052 0.492 0.084
-0.771976 -0.671884 0.036432 1.67434 -0.0126553 0.681854 -0.0487039 -0.166897 0.545066 0.00235619 -1.41725 -0.0510509 0.831344 -0.310232 -4.112 -16.644 -2.144 -6.628 0.024 0.492 0.092
-0.772359 -0.671117 0.036432 1.67166 -0.0126553 0.683005 -0.0483204 -0.173966 0.543496 -0.00314159 -1.40586 -0.0424115 0.827417 -0.315337 -4.02 -16.644 -2.112 -6.656 0.024 0.504 0.1
-0.772359 -0.67035 0.0368155 1.66859 -0.0126553 0.684539 -0.0490874 -0.178285 0.546244 -0.00824668 -1.40115 -0.0412334 0.822312 -0.314552 -4.112 -16.676 -2.076 -6.688 -0.008 0.532 0.084
-0.772743 -0.669583 0.0368155 1.66437 -0.0126553 0.686073 -0.0502379 -0.179071 0.549386 -0.00942478 -1.40154 -0.0416261 0.818778 -0.309447 -3.988 -16.676 -2.076 -6.78 -0.036 0.532 0.092
-0.774277 -0.668049 0.037199 1.66245 -0.0130388 0.687607 -0.0513884 -0.178285 0.548208 -0.00863938 -1.41175 -0.0392699 0.813672 -0.310625 -4.052 -16.676 -2.144 -6.84 -0.036 0.572 0.092
-0.773893 -0.667665 0.037199 1.66053 -0.0130388 0.689908 -0.0513884 -0.187317 0.542317 -0.00628319 -1.43139 -0.032594 0.803462 -0.317301 -4.144 -16.676 -2.144 -6.932 -0.064 0.572 0.072
-0.775044 -0.666131 0.0375825 1.65517 -0.0130388 0.690675 -0.0536893 -0.201062 0.541139 0.0011781 -1.44121 -0.0274889 0.798357 -0.324369 -4.112 -16.74 -2.144 -6.932 -0.072 0.58 0.072
-0.775427 -0.665748 0.037199 1.65325 -0.0138058 0.691058 -0.0533058 -0.207738 0.543496 0.0129591 -1.44906 -0.0270962 0.79875 -0.333009 -4.176 -16.74 -2.212 -6.9 -0.092 0.6 0.056
-0.775427 -0.66383 0.0368155 1.65133 -0.0130388 0.693359 -0.0529223 -0.213628 0.543496 0.0239546 -1.46084 -0.0318086 0.793645 -0.344004 -4.204 -16.644 -2.112 -6.9 -0.1 0.592 0.084
-0.775811 -0.663447 0.037199 1.64826 -0.0141893 0.695277 -0.0548398 -0.218341 0.541139 0.0251327 -1.46437 -0.0384845 0.785791 -0.340863 -4.144 -16.676 -2.112 -6.9 -0.08 0.6 0.084
-0.775811 -0.66268 0.0375825 1.64596 -0.0141893 0.697194 -0.0544563 -0.223838 0.540747 0.0208131 -1.46555 -0.0455531 0.787754 -0.328689 -4.08 -16.644 -2.176 -6.9 -0.064 0.592 0.056
-0.777345 -0.661146 0.037199 1.64289 -0.0134223 0.699112 -0.0548398 -0.223446 0.53682 0.0168861 -1.47498 -0.0565487 0.793645 -0.320835 -4.052 -16.676 -2.28 -6.932 -0.044 0.592 0.064
-0.777345 -0.659995 0.037199 1.64021 -0.0138058 0.701029 -0.0552233 -0.218341 0.533285 0.0102102 -1.47969 -0.0628319 0.806211 -0.312588 -4.112 -16.676 -2.144 -6.932 -0.024 0.56 0.084
-0.778495 -0.658461 0.037199 1.63791 -0.0145728 0.702563 -0.0556068 -0.221875 0.533285 -0.00235619 -1.47733 -0.0616538 0.821526 -0.303164 -4.08 -16.676 -2.076 -6.932 -0.024 0.532 0.084
-0.777728 -0.658078 0.037199 1.63522 -0.0141893 0.70333 -0.0571408 -0.236405 0.535249 -0.0133518 -1.4683 -0.0616538 0.834093 -0.293346 -3.956 -16.676 -2.212 -6.96 -0.008 0.472 0.072
-0.778879 -0.656927 0.036432 1.63177 -0.0149563 0.705631 -0.0567573 -0.247793 0.535642 -0.0161007 -1.45416 -0.0679369 0.834486 -0.288241 -4.112 -16.708 -2.076 -6.992 0.008 0.464 0.084
-0.779262 -0.656544 0.0356651 1.62909 -0.0145728 0.705631 -0.0582913 -0.249757 0.536034 -0.0192423 -1.44121 -0.0785398 0.823883 -0.285885 -3.988 -16.74 -2.112 -7.024 0.0 0.456 0.084
-0.779646 -0.655393 0.037199 1.62679 -0.0141893 0.708316 -0.0598253 -0.2474 0.537605 -0.0267035 -1.4361 -0.0871792 0.815636 -0.29099 -3.956 -16.804 -2.144 -7.052 0.0 0.444 0.072
-0.780413 -0.653092 0.037199 1.62334 -0.0157233 0.709083 -0.0594418 -0.244652 0.53682 -0.0306305 -1.43806 -0.0875719 0.812887 -0.311018 -4.02 -16.804 -2.212 -7.024 0.024 0.444 0.064
-0.780029 -0.652709 0.037199 1.62065 -0.0153398 0.711767 -0.0602087 -0.243473 0.53682 -0.0235619 -1.44474 -0.0856084 0.810531 -0.329867 -4.112 -16.804 -2.212 -7.084 0.024 0.444 0.064
-0.78118 -0.651558 0.036432 1.61682 -0.0153398 0.712534 -0.0621262 -0.2474 0.53839 -0.0109956 -1.45142 -0.0863938 0.806997 -0.335758 -4.176 -16.836 -2.244 -7.084 0.024 0.484 0.092
-0.78118 -0.650024 0.0368155 1.61528 -0.0157233 0.715219 -0.0625097 -0.248579 0.541532 -0.00314159 -1.46437 -0.0844303 0.801892 -0.341256 -4.052 -16.836 -2.212 -7.112 0.024 0.464 0.084
-0.781563 -0.648107 0.036432 1.61145 -0.0161068 0.715602 -0.0628932 -0.244652 0.548208 -0.000785398 -1.47223 -0.0816814 0.802284 -0.353036 -4.112 -16.74 -2.244 -7.084 0.016 0.484 0.056
-0.783097 -0.647723 0.036432 1.608 -0.0157233 0.71752 -0.0636602 -0.239154 0.56156 0.0011781 -1.47184 -0.0860011 0.808175 -0.363639 -4.144 -16.772 -2.212 -7.112 0.016 0.472 0.072
-0.782714 -0.646573 0.037199 1.60646 -0.0164903 0.717903 -0.0636602 -0.240725 0.574911 0.000785398 -1.4738 -0.0934624 0.806604 -0.365603 -4.204 -16.74 -2.212 -7.084 0.0 0.504 0.084
-0.783864 -0.645806 0.0375825 1.60301 -0.0161068 0.720204 -0.0655777 -0.249757 0.580017 0.00314159 -1.47969 -0.0989602 0.795608 -0.362461 -4.204 -16.804 -2.144 -7.084 0.008 0.504 0.092
-0.783864 -0.644272 0.0368155 1.60071 -0.0164903 0.721738 -0.0667282 -0.257218 0.581587 0.00981748 -1.48754 -0.0993529 0.785791 -0.366781 -4.052 -16.804 -2.008 -7.084 0.016 0.524 0.044
-0.784631 -0.644272 0.037199 1.59802 -0.0164903 0.722505 -0.0663447 -0.260359 0.584336 0.0153153 -1.48872 -0.0946405 0.78422 -0.381704 -4.268 -16.868 -1.976 -6.992 0.008 0.552 0.056
-0.785142 -0.642738 0.037199 1.59598 -0.0164903 0.723528 -0.0673673 -0.257218 0.582765 0.0174097 -1.48322 -0.0914989 0.782649 -0.387463 -4.22533 -16.8893 -2.04267 -6.93067 0.0133333 0.552 0.0853333
-0.786165 -0.641204 0.037199 1.59227 -0.0168738 0.725573 -0.0682621 -0.257218 0.576482 0.0215984 -1.47223 -0.0863938 0.77401 -0.385238 -4.204 -16.9 -1.908 -6.78 0.008 0.592 0.084
-0.786421 -0.641204 0.0366877 1.58997 -0.0166181 0.726851 -0.0685178 -0.262454 0.575435 0.0229074 -1.46987 -0.0837758 0.766941 -0.380525 -4.268 -16.8787 -1.99867 -6.71867 0.008 0.584 0.0573333
-0.786932 -0.63967 0.0368155 1.5869 -0.0172573 0.728641 -0.0690291 -0.275282 0.57177 0.0215984 -1.46555 -0.0801106 0.757517 -0.376206 -4.268 -16.9 -2.244 -6.628 0.0 0.592 0.056
-0.787699 -0.638903 0.036432 1.58345 -0.0172573 0.730942 -0.0697961 -0.285492 0.563916 0.0176715 -1.46241 -0.0789325 0.755946 -0.376206 -4.112 -16.932 -2.176 -6.596 0.008 0.6 0.064
-0.787699 -0.637753 0.0368155 1.58 -0.0172573 0.732092 -0.0713301 -0.292954 0.554491 0.0133518 -1.46163 -0.0812887 0.758302 -0.371493 -4.332 -16.9 -2.144 -6.504 0.008 0.6 0.072
-0.788466 -0.635835 0.037199 1.5777 -0.0176408 0.730942 -0.0709466 -0.296488 0.545852 0.00549779 -1.47105 -0.0852157 0.760265 -0.36953 -4.268 -16.9 -2.212 -6.416 0.008 0.62 0.092
-0.788977 -0.635579 0.0369434 1.57642 -0.0176408 0.732987 -0.0722249 -0.295179 0.546114 0.000261799 -1.47733 -0.0865247 0.751364 -0.368483 -4.31067 -16.9 -2.25733 -6.33333 0.0186667 0.62 0.0866667
-0.78885 -0.634685 0.0360485 1.57386 -0.0172573 0.734777 -0.0724806 -0.294132 0.552135 -0.0125664 -1.47498 -0.0899281 0.722566 -0.369137 -4.204 -16.932 -2.244 -6.292 0.016 0.648 0.064
-0.79 -0.633918 0.0368155 1.57003 -0.0180243 0.736311 -0.0743981 -0.294132 0.552135 -0.0282743 -1.45652 -0.0930697 0.705288 -0.375813 -4.3 -16.9 -2.144 -6.232 0.036 0.66 0.044
-0.79 -0.632 0.037199 1.56734 -0.0176408 0.737461 -0.0740146 -0.293739 0.547815 -0.0392699 -1.43767 -0.096604 0.693507 -0.379347 -4.236 -16.836 -2.244 -6.232 0.024 0.668 0.056
-0.792301 -0.631617 0.037199 1.56351 -0.0187913 0.738995 -0.0747816 -0.292168 0.543888 -0.0388772 -1.42471 -0.0985675 0.68094 -0.380525 -4.236 -16.932 -2.076 -6.232 0.016 0.696 0.072
-0.792301 -0.630466 0.0368155 1.56121 -0.0184078 0.740146 -0.0763155 -0.294524 0.544281 -0.0263108 -1.42471 -0.0989602 0.667196 -0.378562 -4.204 -16.932 -2.044 -6.172 0.0 0.744 0.084
-0.793452 -0.628932 0.036432 1.55814 -0.0187913 0.740913 -0.0770825 -0.300022 0.543103 -0.00903208 -1.43924 -0.0977821 0.654629 -0.376991 -4.268 -16.964 -1.976 -6.172 0.0 0.784 0.064
-0.794219 -0.628165 0.036432 1.55622 -0.0191748 0.74283 -0.077466 -0.305127 0.545852 0.000392699 -1.44906 -0.0969967 0.645205 -0.375813 -4.176 -16.964 -1.808 -6.2 -0.016 0.796 0.056
-0.793452 -0.627015 0.036432 1.55316 -0.0195583 0.743597 -0.079 -0.312981 0.551742 0.0019635 -1.4471 -0.0985675 0.637743 -0.37542 -4.3 -16.964 -1.876 -6.2 -0.016 0.844 0.056
-0.795369 -0.625481 0.0360485 1.55124 -0.0199418 0.744364 -0.079 -0.318479 0.557633 -0.00274889 -1.4416 -0.102887 0.63578 -0.375028 -4.3 -16.932 -1.708 -6.172 -0.036 0.864 0.1
-0.794602 -0.625097 0.037199 1.54817 -0.0199418 0.746665 -0.0793835 -0.323977 0.563916 -0.0176715 -1.43689 -0.106814 0.629889 -0.376598 -4.332 -16.996 -1.776 -6.14 -0.016 0.872 0.084
-0.796136 -0.623947 0.037966 1.54549 -0.0203252 0.747049 -0.0801505 -0.328689 0.566272 -0.0282743 -1.42471 -0.106814 0.620857 -0.375028 -4.3 -16.964 -1.776 -6.14 -0.036 0.892 0.056
-0.796903 -0.622029 0.0375825 1.54127 -0.0203252 0.748199 -0.081301 -0.327511 0.562345 -0.0192423 -1.39997 -0.112705 0.615752 -0.371101 -4.268 -16.932 -1.776 -6.172 -0.016 0.88 0.064
-0.79767 -0.621262 0.0356651 1.53973 -0.0203252 0.74935 -0.082068 -0.329082 0.561952 -0.0149226 -1.3929 -0.121344 0.612611 -0.374242 -4.268 -16.932 -1.876 -6.14 -0.016 0.852 0.072
-0.798054 -0.620112 0.0360485 1.53782 -0.0207087 0.750884 -0.083602 -0.334187 0.563523 -0.00903208 -1.38623 -0.129983 0.613396 -0.384845 -4.268 -16.932 -1.908 -6.172 -0.008 0.852 0.1
-0.798054 -0.619345 0.036432 1.5359 -0.0210922 0.752801 -0.0839854 -0.34047 0.566272 -0.00628319 -1.38112 -0.139408 0.618108 -0.402517 -4.268 -16.9 -1.976 -6.14 -0.008 0.824 0.084
-0.798437 -0.618578 0.0375825 1.53321 -0.0218592 0.753952 -0.0855194 -0.340863 0.564701 0.000785398 -1.37013 -0.147262 0.62557 -0.4249 -4.268 -16.868 -2.076 -6.2 0.016 0.824 0.084
-0.799971 -0.617427 0.0368155 1.52976 -0.0226262 0.755486 -0.0855194 -0.341256 0.560382 0.0121737 -1.3552 -0.155116 0.637743 -0.444535 -4.3 -16.868 -1.976 -6.2 0.036 0.812 0.092
-0.800354 -0.617044 0.0368155 1.52784 -0.0222427 0.757403 -0.0870534 -0.341648 0.55724 0.0215984 -1.34539 -0.165719 0.653844 -0.454746 -4.488 -16.9 -1.976 -6.2 0.036 0.804 0.112
-0.800354 -0.61551 0.0368155 1.52439 -0.0218592 0.757787 -0.0878204 -0.342041 0.548993 0.0204204 -1.34185 -0.173573 0.671908 -0.456709 -4.516 -16.836 -1.944 -6.232 0.024 0.796 0.072
-0.801888 -0.613592 0.0375825 1.52171 -0.0233932 0.760087 -0.0878204 -0.342434 0.540747 0.0164934 -1.34617 -0.170039 0.688794 -0.454353 -4.424 -16.868 -1.908 -6.264 0.052 0.756 0.072
-0.802655 -0.613592 0.037199 1.51979 -0.0226262 0.760854 -0.0893544 -0.342434 0.543103 0.0227765 -1.35638 -0.159829 0.696648 -0.447284 -4.516 -16.836 -1.776 -6.292 0.052 0.744 0.092
-0.802655 -0.611675 0.0368155 1.51672 -0.0237767 0.762772 -0.0893544 -0.347146 0.548601 0.0329867 -1.36424 -0.151582 0.700968 -0.437859 -4.548 -16.804 -1.776 -6.324 0.044 0.708 0.112
-0.803806 -0.611675 0.037199 1.51442 -0.0237767 0.763539 -0.0908884 -0.350288 0.547815 0.0333794 -1.36502 -0.145299 0.712356 -0.432362 -4.612 -16.804 -1.844 -6.416 0.024 0.676 0.064
-0.804189 -0.610141 0.037966 1.51174 -0.0237767 0.765073 -0.0916554 -0.349895 0.545459 0.02474 -1.35678 -0.146477 0.724923 -0.430398 -4.516 -16.804 -1.776 -6.444 0.036 0.648 0.084
-0.805723 -0.60899 0.036432 1.50905 -0.0241602 0.766223 -0.0928058 -0.355 0.541925 0.0215984 -1.34578 -0.143335 0.729242 -0.428827 -4.612 -16.836 -1.844 -6.504 0.052 0.66 0.084
-0.806107 -0.608223 0.0375825 1.50714 -0.0245437 0.767374 -0.0931893 -0.363639 0.53839 0.0212058 -1.33675 -0.135088 0.727671 -0.430005 -4.488 -16.836 -1.808 -6.596 0.072 0.676 0.092
-0.805723 -0.606689 0.036432 1.50484 -0.0245437 0.768524 -0.0939563 -0.374635 0.535642 0.0215984 -1.33204 -0.130376 0.724137 -0.436289 -4.672 -16.868 -1.908 -6.656 0.064 0.668 0.092
-0.807641 -0.605539 0.0368155 1.50292 -0.0245437 0.770442 -0.0947233 -0.37385 0.534856 0.0180642 -1.32614 -0.126056 0.719032 -0.442179 -4.704 -16.868 -2.008 -6.748 0.072 0.696 0.072
-0.808024 -0.604772 0.037199 1.50023 -0.0245437 0.771592 -0.0962573 -0.369137 0.53839 0.0102102 -1.31515 -0.119381 0.717854 -0.442965 -4.672 -16.836 -1.844 -6.808 0.072 0.688 0.1
-0.808791 -0.604261 0.0374547 1.49819 -0.0247994 0.772104 -0.0967686 -0.371232 0.539699 0.00811578 -1.30651 -0.113359 0.719425 -0.441656 -4.736 -16.8787 -1.97733 -6.85067 0.04 0.688 0.1
-0.809558 -0.602087 0.0383495 1.49486 -0.0249272 0.77466 -0.0974078 -0.377384 0.53839 0.0109956 -1.29277 -0.102494 0.719032 -0.445321 -4.8 -16.9 -1.876 -6.932 0.052 0.676 0.084
-0.811476 -0.60132 0.036432 1.4918 -0.0249272 0.774277 -0.0981748 -0.381704 0.541139 0.0255254 -1.29002 -0.0969967 0.712749 -0.451211 -4.736 -16.932 -1.676 -7.024 0.016 0.64 0.112
-0.81122 -0.600809 0.037199 1.49077 -0.0249272 0.775811 -0.0989418 -0.382227 0.541139 0.0255254 -1.28923 -0.0946405 0.707775 -0.451473 -4.75733 -16.932 -1.652 -7.08267 0.0106667 0.653333 0.0933333
-0.811859 -0.599786 0.037966 1.48796 -0.0249272 0.777728 -0.0997088 -0.386809 0.537998 0.0172788 -1.28216 -0.0856084 0.690365 -0.451211 -4.672 -16.932 -1.708 -7.176 -0.008 0.66 0.064
-0.813777 -0.599019 0.0375825 1.48566 -0.0256942 0.778495 -0.101243 -0.390736 0.533678 0.011781 -1.27195 -0.0757909 0.671123 -0.450033 -4.704 -17.028 -1.64 -7.264 -0.036 0.676 0.064
-0.81416 -0.597102 0.0375825 1.48298 -0.0253107 0.780796 -0.102777 -0.399375 0.530144 0.0129591 -1.2641 -0.0710785 0.658164 -0.446892 -4.672 -17.06 -1.572 -7.328 -0.044 0.668 0.092
-0.81416 -0.595952 0.037199 1.48067 -0.0256942 0.780796 -0.10316 -0.410763 0.531715 0.0149226 -1.26213 -0.0710785 0.655022 -0.44807 -4.456 -17.156 -1.708 -7.388 -0.036 0.66 0.1
-0.816078 -0.595568 0.0368155 1.47799 -0.0264612 0.781563 -0.10316 -0.411941 0.542317 0.0141372 -1.26292 -0.0750055 0.653451 -0.454746 -4.612 -17.156 -1.74 -7.48 -0.044 0.66 0.072
-0.816078 -0.594801 0.0368155 1.47531 -0.0268447 0.783864 -0.103927 -0.411941 0.552135 0.0106029 -1.26449 -0.084823 0.64167 -0.459851 -4.548 -17.156 -1.74 -7.54 -0.044 0.6 0.056
-0.817228 -0.593267 0.037966 1.47339 -0.0264612 0.784631 -0.105078 -0.417832 0.554491 0.00235619 -1.2692 -0.0969967 0.629889 -0.456316 -4.58 -17.156 -1.844 -7.632 -0.036 0.608 0.084
-0.817995 -0.592117 0.0368155 1.46994 -0.0268447 0.786165 -0.106228 -0.4249 0.546637 -0.00314159 -1.27588 -0.102102 0.628711 -0.445321 -4.548 -17.156 -1.808 -7.692 -0.024 0.592 0.084
-0.819146 -0.59135 0.037199 1.46764 -0.0268447 0.78885 -0.107379 -0.431576 0.537998 -0.0019635 -1.28098 -0.100924 0.629889 -0.436289 -4.612 -17.188 -1.74 -7.752 -0.036 0.58 0.092
-0.819529 -0.590583 0.037966 1.46534 -0.0268447 0.790767 -0.107762 -0.435111 0.534856 -0.0015708 -1.28413 -0.103673 0.637351 -0.436289 -4.488 -17.156 -1.608 -7.844 -0.016 0.572 0.044
-0.819913 -0.589049 0.0375825 1.46303 -0.0276117 0.790767 -0.108529 -0.436681 0.532107 0.00274889 -1.28216 -0.106814 0.655807 -0.438645 -4.58 -17.22 -1.776 -7.936 -0.016 0.56 0.044
-0.82183 -0.588282 0.037199 1.46073 -0.0276117 0.792301 -0.10968 -0.431969 0.530144 0.011781 -1.27431 -0.107207 0.672301 -0.435503 -4.456 -17.22 -1.608 -8.028 -0.036 0.524 0.072
-0.821447 -0.587515 0.0375825 1.45882 -0.0279951 0.793452 -0.10968 -0.428435 0.529751 0.0180642 -1.26449 -0.107207 0.681726 -0.426079 -4.424 -17.188 -1.676 -8.116 -0.016 0.492 0.064
-0.822981 -0.586748 0.037966 1.45575 -0.0283786 0.795369 -0.111214 -0.431576 0.530144 0.019635 -1.25389 -0.109563 0.68526 -0.418225 -4.456 -17.188 -1.776 -8.18 -0.008 0.472 0.064
-0.824131 -0.584447 0.038733 1.45345 -0.0283786 0.796136 -0.112364 -0.432362 0.529751 0.0200277 -1.24839 -0.111527 0.690758 -0.415868 -4.424 -17.156 -1.776 -8.18 0.016 0.484 0.084
-0.825282 -0.584063 0.037966 1.45038 -0.0287621 0.79767 -0.112364 -0.43354 0.537605 0.02474 -1.25389 -0.114275 0.697434 -0.422937 -4.548 -17.22 -1.808 -8.18 0.016 0.456 0.12
-0.826816 -0.58368 0.037966 1.44846 -0.0283786 0.798054 -0.114282 -0.442179 0.551742 0.0337721 -1.26135 -0.120951 0.703717 -0.428435 -4.36 -17.22 -1.908 -8.18 0.024 0.444 0.1
-0.826816 -0.581762 0.0383495 1.44616 -0.0291456 0.799971 -0.114282 -0.4626 0.554884 0.0380918 -1.27077 -0.127627 0.708036 -0.429613 -4.456 -17.284 -1.908 -8.18 0.044 0.456 0.064
-0.82835 -0.580995 0.0383495 1.44309 -0.0295291 0.801505 -0.115816 -0.479486 0.548601 0.0400553 -1.27745 -0.131161 0.703324 -0.435111 -4.392 -17.348 -2.044 -8.18 0.044 0.444 0.084
-0.829117 -0.579461 0.038733 1.44156 -0.0295291 0.803039 -0.115816 -0.486161 0.545459 0.0412334 -1.28138 -0.13391 0.698612 -0.441394 -4.392 -17.444 -1.876 -8.18 0.036 0.456 0.112
-0.829117 -0.578311 0.037966 1.43811 -0.0295291 0.804956 -0.11735 -0.488518 0.546244 0.0396626 -1.27981 -0.134303 0.698219 -0.445321 -4.268 -17.54 -2.008 -8.148 0.024 0.444 0.084
-0.830651 -0.577544 0.0383495 1.43657 -0.0299126 0.80534 -0.118117 -0.483413 0.551742 0.0361283 -1.27745 -0.131161 0.698219 -0.443357 -4.392 -17.54 -1.708 -8.148 0.016 0.436 0.056
-0.831034 -0.576777 0.0391165 1.43389 -0.0306796 0.805723 -0.118884 -0.479486 0.559203 0.0306305 -1.27863 -0.125271 0.695077 -0.443357 -4.424 -17.572 -1.844 -8.148 -0.016 0.444 0.044
-0.832952 -0.574859 0.0383495 1.4312 -0.0299126 0.808024 -0.119651 -0.4787 0.564701 0.0302378 -1.27981 -0.118202 0.683689 -0.444928 -4.268 -17.572 -1.74 -8.18 -0.036 0.456 0.092
-0.833719 -0.573709 0.0391165 1.42852 -0.0310631 0.808408 -0.120801 -0.479486 0.567843 0.0349502 -1.27981 -0.111919 0.667981 -0.446499 -4.236 -17.54 -1.808 -8.18 -0.036 0.464 0.092
-0.834486 -0.573325 0.0383495 1.42622 -0.0302961 0.809942 -0.121951 -0.486161 0.573733 0.0369137 -1.28138 -0.109956 0.655415 -0.447284 -4.236 -17.636 -1.844 -8.116 -0.044 0.492 0.064
-0.835636 -0.572942 0.037966 1.4243 -0.0310631 0.811092 -0.123102 -0.492052 0.576482 0.0357356 -1.28256 -0.111527 0.649524 -0.448855 -4.176 -17.604 -1.844 -8.116 -0.044 0.552 0.084
-0.835636 -0.571408 0.0383495 1.422 -0.0310631 0.812626 -0.123485 -0.494015 0.569806 0.0314159 -1.27706 -0.106814 0.647561 -0.450819 -4.02 -17.7 -1.844 -8.028 -0.036 0.56 0.112
-0.83717 -0.569874 0.0383495 1.41932 -0.0314466 0.813777 -0.124636 -0.490481 0.555277 0.0227765 -1.27235 -0.10328 0.64599 -0.453567 -4.3 -17.668 -2.008 -8.028 -0.036 0.592 0.084
-0.837554 -0.569107 0.037966 1.41701 -0.0314466 0.814927 -0.125019 -0.48734 0.54271 0.0145299 -1.27235 -0.103673 0.646383 -0.45828 -4.204 -17.7 -1.844 -8.056 -0.052 0.592 0.056
-0.838321 -0.567573 0.0383495 1.41471 -0.0322136 0.815694 -0.12617 -0.484198 0.539176 0.0102102 -1.27313 -0.104458 0.649917 -0.461814 -4.236 -17.668 -1.876 -8.116 -0.052 0.6 0.084
