ang_s0 ang_s1 ang_e0 ang_e1 ang_w0 ang_w1 ang_w2 vel_s0 vel_s1 vel_e0 vel_e1 vel_w0 vel_w1 vel_w2 torq_s0 torq_s1 torq_e0 torq_e1 torq_w0 torq_w1 torq_w2
0.791342 -0.677636 -0.383495 1.71767 0.541687 0.489532 0.891435 -0.0718639 -0.592976 0.221679 1.42236 0.29904 -0.908706 -0.408014 2.476 -17.956 -3.25 -7.22 0.428 0.124 -0.06
0.791342 -0.678786 -0.38292 1.72132 0.542262 0.487998 0.890284 -0.0592976 -0.588852 0.217555 1.41293 0.29904 -0.888874 -0.40448 2.398 -17.956 -3.216 -7.16 0.438 0.124 -0.054
0.791342 -0.679745 -0.382345 1.72419 0.542837 0.486847 0.889517 -0.0490874 -0.586496 0.220108 1.40704 0.296488 -0.87297 -0.405658 2.226 -17.956 -3.15 -7.128 0.46 0.12 -0.044
0.791342 -0.681087 -0.382345 1.72669 0.543604 0.485121 0.889134 -0.0376991 -0.589049 0.225802 1.41234 0.294917 -0.85628 -0.412334 2.164 -17.94 -3.084 -7.098 0.464 0.12 -0.05
0.791151 -0.68243 -0.382536 1.72899 0.544755 0.483779 0.88875 -0.0276853 -0.59435 0.227569 1.42393 0.298648 -0.837038 -0.417635 2.164 -17.94 -3.066 -7.068 0.464 0.12 -0.046
0.790384 -0.683388 -0.381961 1.73129 0.54533 0.482629 0.887983 -0.0206167 -0.59867 0.222071 1.43041 0.309447 -0.820741 -0.415083 2.054 -17.924 -3.032 -7.006 0.474 0.124 -0.05
0.790575 -0.683964 -0.380811 1.73493 0.545522 0.480903 0.886833 -0.020224 -0.600437 0.213432 1.43041 0.322602 -0.807389 -0.405069 2.04 -17.924 -3.0 -6.946 0.484 0.132 -0.05
0.790767 -0.685114 -0.380235 1.73819 0.545905 0.479177 0.886066 -0.0270962 -0.59651 0.211272 1.43119 0.331634 -0.795216 -0.395252 2.072 -17.908 -3.084 -6.902 0.478 0.124 -0.04
0.790767 -0.686648 -0.37966 1.74049 0.546289 0.47726 0.885682 -0.0343612 -0.5863 0.218733 1.43492 0.33242 -0.787558 -0.388772 2.072 -17.844 -3.1 -6.826 0.468 0.124 -0.044
0.790575 -0.687607 -0.379468 1.74337 0.546672 0.475918 0.884532 -0.0376991 -0.577464 0.228551 1.4359 0.326137 -0.785791 -0.381704 2.15 -17.812 -3.032 -6.75 0.468 0.124 -0.054
0.790192 -0.688566 -0.379468 1.74605 0.547439 0.474959 0.883189 -0.0388772 -0.574911 0.234245 1.43374 0.319657 -0.785595 -0.375028 2.242 -17.812 -3.066 -6.688 0.468 0.124 -0.054
0.790384 -0.689524 -0.379277 1.74893 0.548398 0.473425 0.882614 -0.0426079 -0.575108 0.234638 1.43217 0.315534 -0.780489 -0.375617 2.366 -17.812 -3.066 -6.672 0.464 0.132 -0.036
0.790384 -0.690867 -0.378702 1.75161 0.548973 0.471316 0.882039 -0.0486947 -0.574911 0.22914 1.43119 0.313963 -0.772439 -0.384256 2.414 -17.796 -3.032 -6.688 0.46 0.132 -0.036
0.790192 -0.692017 -0.377935 1.75468 0.549549 0.469973 0.881655 -0.0530144 -0.574911 0.221286 1.43139 0.314356 -0.77185 -0.393288 2.352 -17.78 -3.05 -6.688 0.464 0.124 -0.044
0.790192 -0.692784 -0.376976 1.75775 0.550124 0.468823 0.880888 -0.0536034 -0.577071 0.219519 1.43433 0.314159 -0.77833 -0.392699 2.382 -17.796 -3.016 -6.688 0.46 0.124 -0.036
0.790384 -0.694126 -0.376784 1.75967 0.550891 0.467097 0.880121 -0.0510509 -0.580017 0.226391 1.44042 0.315337 -0.781668 -0.382489 2.428 -17.78 -2.914 -6.704 0.446 0.132 -0.042
0.790192 -0.695277 -0.376784 1.76216 0.551466 0.465371 0.880121 -0.044964 -0.581195 0.235227 1.44494 0.320246 -0.780097 -0.372868 2.398 -17.7 -2.88 -6.734 0.44 0.132 -0.05
0.790192 -0.696044 -0.376209 1.76484 0.551466 0.463837 0.879738 -0.0384845 -0.581391 0.239939 1.44297 0.326726 -0.779704 -0.364621 2.398 -17.62 -2.932 -6.718 0.422 0.132 -0.044
0.79 -0.697194 -0.375634 1.76772 0.552041 0.462495 0.878587 -0.0339685 -0.581784 0.242099 1.43885 0.330456 -0.784613 -0.351269 2.414 -17.556 -2.984 -6.672 0.414 0.124 -0.05
0.789425 -0.698728 -0.374483 1.77041 0.553384 0.460961 0.877629 -0.0294524 -0.582765 0.245044 1.43669 0.331438 -0.792074 -0.33615 2.384 -17.524 -2.966 -6.656 0.424 0.12 -0.056
0.789617 -0.699687 -0.373716 1.77347 0.554151 0.459619 0.877437 -0.0284707 -0.585514 0.249757 1.4359 0.334972 -0.79659 -0.327707 2.492 -17.524 -2.948 -6.656 0.418 0.114 -0.064
0.789808 -0.700454 -0.373141 1.77616 0.555109 0.458277 0.87667 -0.0333794 -0.588263 0.256825 1.43806 0.341452 -0.795608 -0.325744 2.538 -17.508 -2.966 -6.672 0.426 0.118 -0.054
0.789808 -0.701604 -0.372757 1.77903 0.556068 0.456935 0.876095 -0.0390736 -0.588852 0.266839 1.44356 0.348324 -0.7907 -0.326922 2.538 -17.46 -2.932 -6.672 0.432 0.128 -0.026
0.79 -0.702755 -0.372374 1.78268 0.556452 0.455592 0.87552 -0.0390736 -0.587674 0.275282 1.44945 0.354607 -0.78422 -0.327904 2.632 -17.444 -2.898 -6.656 0.446 0.134 -0.03
0.789808 -0.704097 -0.371799 1.78517 0.55741 0.453675 0.874753 -0.0333794 -0.583158 0.277442 1.45475 0.36148 -0.777348 -0.324173 2.616 -17.428 -2.932 -6.656 0.46 0.138 -0.05
0.789425 -0.705248 -0.371607 1.78747 0.558561 0.452141 0.874369 -0.0292561 -0.575501 0.275282 1.45652 0.371101 -0.774206 -0.319068 2.678 -17.412 -2.914 -6.612 0.456 0.128 -0.056
0.789425 -0.706015 -0.371415 1.79054 0.559328 0.450799 0.873794 -0.0306305 -0.56961 0.273908 1.4522 0.382096 -0.777348 -0.317301 2.694 -17.38 -2.932 -6.582 0.464 0.128 -0.046
0.789425 -0.707165 -0.370648 1.79303 0.559903 0.449265 0.873602 -0.0329867 -0.568236 0.272926 1.4467 0.392895 -0.782257 -0.31573 2.584 -17.396 -2.932 -6.582 0.454 0.138 -0.032
0.789425 -0.708124 -0.370073 1.79572 0.56067 0.447731 0.872643 -0.0304342 -0.56961 0.271355 1.44395 0.40232 -0.782846 -0.310232 2.6 -17.38 -2.864 -6.582 0.422 0.138 -0.036
0.789425 -0.709083 -0.369881 1.79878 0.561629 0.446005 0.871876 -0.0255254 -0.570199 0.270766 1.44454 0.409585 -0.777741 -0.305324 2.648 -17.284 -2.882 -6.596 0.404 0.128 -0.044
0.789425 -0.710233 -0.369114 1.80128 0.562204 0.444471 0.872068 -0.0221875 -0.566665 0.269392 1.4467 0.414101 -0.773224 -0.306894 2.71 -17.268 -2.916 -6.612 0.396 0.128 -0.054
0.789808 -0.711192 -0.368347 1.80434 0.562779 0.442937 0.871301 -0.0182605 -0.558811 0.267821 1.44376 0.414887 -0.772635 -0.308072 2.74 -17.236 -2.95 -6.642 0.378 0.124 -0.06
0.79 -0.712151 -0.368155 1.80741 0.563738 0.441595 0.870342 -0.0106029 -0.549386 0.268606 1.43826 0.411745 -0.772243 -0.302575 2.724 -17.172 -2.966 -6.656 0.364 0.13 -0.056
0.79 -0.713685 -0.367964 1.80971 0.564313 0.440636 0.869959 0.0 -0.54271 0.269392 1.43767 0.406444 -0.771065 -0.296488 2.724 -17.124 -2.982 -6.656 0.374 0.138 -0.046
0.790192 -0.715027 -0.367772 1.81201 0.564888 0.439677 0.869384 0.00962113 -0.542906 0.266643 1.43885 0.400946 -0.765567 -0.29315 2.818 -17.092 -3.0 -6.656 0.388 0.124 -0.036
0.790192 -0.715602 -0.367388 1.81508 0.565655 0.437952 0.868808 0.0188496 -0.549975 0.26193 1.43728 0.393877 -0.749859 -0.28883 2.834 -17.06 -2.95 -6.642 0.396 0.124 -0.04
0.790192 -0.716753 -0.366238 1.81796 0.566422 0.436801 0.868425 0.0265072 -0.557633 0.257611 1.43689 0.385238 -0.728849 -0.283332 2.74 -17.06 -2.932 -6.612 0.408 0.128 -0.064
0.790575 -0.717903 -0.365279 1.82064 0.567381 0.436034 0.867658 0.0300415 -0.563916 0.254076 1.44022 0.376991 -0.710393 -0.279209 2.71 -17.108 -2.948 -6.582 0.418 0.128 -0.074
0.790575 -0.719053 -0.365087 1.82333 0.567956 0.4345 0.867274 0.0347539 -0.569217 0.255254 1.44042 0.371886 -0.693703 -0.277835 2.664 -17.092 -2.932 -6.582 0.432 0.124 -0.054
0.790575 -0.720204 -0.364512 1.82601 0.569107 0.43335 0.867274 0.0426079 -0.570984 0.263108 1.43414 0.370708 -0.679566 -0.280191 2.678 -17.092 -2.882 -6.582 0.436 0.082 -0.04
0.790384 -0.720971 -0.363937 1.82889 0.570257 0.432199 0.866699 0.0469275 -0.569217 0.273515 1.42844 0.374242 -0.670337 -0.283136 2.772 -17.06 -2.832 -6.568 0.436 -0.008 -0.046
0.790575 -0.72193 -0.363553 1.83138 0.570449 0.430857 0.865932 0.0431969 -0.563916 0.283529 1.42805 0.383471 -0.664447 -0.282743 2.71 -16.98 -2.848 -6.568 0.436 -0.094 -0.06
0.790384 -0.72308 -0.362786 1.83407 0.571216 0.429323 0.865549 0.0353429 -0.556258 0.291579 1.42923 0.392306 -0.660127 -0.280191 2.584 -16.964 -2.848 -6.598 0.442 -0.162 -0.054
0.789808 -0.723847 -0.362211 1.83675 0.571983 0.427405 0.86574 0.0296488 -0.547226 0.296095 1.42942 0.397215 -0.657575 -0.276657 2.616 -16.948 -2.832 -6.628 0.456 -0.21 -0.044
0.790575 -0.724806 -0.362019 1.83924 0.57275 0.425871 0.865357 0.0245437 -0.537016 0.297273 1.42942 0.403891 -0.661502 -0.269392 2.616 -16.916 -2.832 -6.612 0.47 -0.254 -0.044
0.790767 -0.725573 -0.361252 1.84193 0.573709 0.424529 0.86459 0.0198313 -0.526609 0.295899 1.42766 0.413119 -0.674461 -0.258592 2.554 -16.9 -2.9 -6.596 0.48 -0.288 -0.05
0.790575 -0.726148 -0.360294 1.84519 0.574668 0.422995 0.864015 0.0184569 -0.518363 0.292168 1.42157 0.41901 -0.691347 -0.24956 2.602 -16.9 -2.966 -6.596 0.484 -0.284 -0.046
0.790575 -0.72749 -0.359335 1.84768 0.575818 0.421269 0.863439 0.0184569 -0.51365 0.289812 1.41372 0.424311 -0.709411 -0.243081 2.632 -16.9 -2.882 -6.612 0.484 -0.274 -0.05
0.790384 -0.728833 -0.358376 1.84979 0.576393 0.419352 0.862672 0.0176715 -0.512276 0.292561 1.40783 0.433932 -0.731009 -0.236405 2.568 -16.916 -2.832 -6.628 0.474 -0.244 -0.068
0.790767 -0.7296 -0.357801 1.85286 0.576777 0.417051 0.862289 0.0153153 -0.512865 0.299826 1.40213 0.443946 -0.758302 -0.229533 2.63 -16.916 -2.898 -6.642 0.45 -0.21 -0.072
0.790767 -0.730558 -0.357609 1.85612 0.577736 0.41475 0.862289 0.0147262 -0.513061 0.309447 1.3986 0.448462 -0.792467 -0.222464 2.646 -16.9 -2.948 -6.642 0.432 -0.172 -0.058
0.790767 -0.731709 -0.357226 1.8588 0.578694 0.412833 0.861905 0.0166897 -0.513258 0.318872 1.39958 0.446695 -0.832326 -0.215395 2.71 -16.916 -3.016 -6.642 0.418 -0.096 -0.05
0.791151 -0.732859 -0.356267 1.86091 0.580228 0.411107 0.861522 0.0184569 -0.513061 0.325744 1.39978 0.441197 -0.872577 -0.211076 2.788 -16.948 -3.084 -6.672 0.408 -0.028 -0.06
0.791151 -0.733818 -0.355884 1.8634 0.581379 0.408806 0.860947 0.0212058 -0.511687 0.330064 1.39467 0.437859 -0.908117 -0.212647 2.678 -16.964 -3.066 -6.704 0.422 0.024 -0.068
0.791342 -0.73401 -0.3555 1.86609 0.58157 0.406888 0.860755 0.0235619 -0.511098 0.33026 1.3876 0.443554 -0.938354 -0.217948 2.726 -17.012 -3.098 -6.734 0.422 0.08 -0.068
0.791151 -0.734777 -0.354733 1.86877 0.582529 0.405163 0.860563 0.0255254 -0.509134 0.324762 1.38368 0.453567 -0.964469 -0.220304 2.788 -17.06 -3.132 -6.718 0.412 0.118 -0.06
0.790959 -0.736119 -0.353774 1.87146 0.58368 0.403245 0.859413 0.0294524 -0.501673 0.316515 1.38073 0.460832 -0.983515 -0.216574 2.788 -17.076 -3.132 -6.704 0.422 0.124 -0.07
0.791342 -0.737078 -0.353199 1.87376 0.584255 0.401711 0.859029 0.0335758 -0.494212 0.30984 1.37523 0.466527 -0.993529 -0.212647 2.82 -17.108 -3.216 -6.72 0.414 0.12 -0.074
0.791534 -0.737845 -0.352816 1.87644 0.585214 0.399602 0.858837 0.0375028 -0.492837 0.308465 1.36836 0.471435 -0.997652 -0.212647 2.772 -17.092 -3.268 -6.72 0.386 0.128 -0.064
0.791534 -0.738803 -0.35224 1.87913 0.586748 0.397876 0.858646 0.0420188 -0.493034 0.309447 1.36247 0.474577 -0.997259 -0.211665 2.756 -17.076 -3.252 -6.704 0.372 0.124 -0.068
0.791726 -0.739954 -0.352049 1.88124 0.587515 0.396726 0.858454 0.0461421 -0.490481 0.309251 1.35795 0.4787 -0.991565 -0.208523 2.772 -17.092 -3.302 -6.672 0.364 0.12 -0.082
0.791726 -0.740721 -0.351665 1.88373 0.58809 0.395384 0.858071 0.0504618 -0.488321 0.309447 1.35285 0.485376 -0.978606 -0.205382 2.71 -17.124 -3.318 -6.642 0.35 0.114 -0.082
0.792301 -0.74168 -0.350898 1.88641 0.589432 0.393658 0.858262 0.0534071 -0.487536 0.310429 1.34421 0.489107 -0.958971 -0.201062 2.678 -17.172 -3.268 -6.598 0.326 0.11 -0.068
0.792493 -0.742638 -0.350515 1.88891 0.589816 0.392124 0.857687 0.0536034 -0.484198 0.312785 1.3342 0.488518 -0.938354 -0.19576 2.724 -17.172 -3.234 -6.522 0.316 0.12 -0.06
0.792109 -0.743214 -0.349939 1.89159 0.590774 0.390973 0.85692 0.0539961 -0.477326 0.316123 1.32772 0.487536 -0.919309 -0.192619 2.74 -17.14 -3.216 -6.46 0.32 0.104 -0.064
0.792493 -0.744556 -0.348789 1.89408 0.591925 0.389248 0.856728 0.0555669 -0.472024 0.316319 1.32516 0.485769 -0.899477 -0.192226 2.74 -17.156 -3.182 -6.414 0.32 0.066 -0.072
0.792301 -0.745515 -0.348405 1.89619 0.591925 0.38733 0.85692 0.0594939 -0.473399 0.312981 1.32379 0.48302 -0.878468 -0.190852 2.788 -17.172 -3.132 -6.324 0.33 0.038 -0.064
0.792685 -0.745898 -0.34783 1.89849 0.5925 0.38618 0.85692 0.06401 -0.479878 0.310036 1.31829 0.478111 -0.857851 -0.184176 2.85 -17.156 -3.116 -6.248 0.354 0.01 -0.06
0.792876 -0.746665 -0.347063 1.90118 0.593842 0.384646 0.856537 0.0655807 -0.485572 0.30984 1.30749 0.467116 -0.83586 -0.172591 2.896 -17.172 -2.998 -6.202 0.358 -0.028 -0.064
0.792493 -0.747624 -0.34668 1.90348 0.594993 0.383303 0.856345 0.065188 -0.485965 0.313374 1.29748 0.453371 -0.812887 -0.159829 2.928 -17.188 -2.932 -6.142 0.358 -0.062 -0.068
0.793068 -0.748583 -0.345913 1.90597 0.595568 0.382153 0.856345 0.0618501 -0.479878 0.318283 1.29119 0.446303 -0.79227 -0.149029 2.944 -17.172 -3.016 -6.096 0.372 -0.096 -0.064
0.793068 -0.749733 -0.345529 1.90866 0.596335 0.380427 0.855578 0.0575304 -0.47065 0.320835 1.28746 0.444928 -0.77401 -0.140979 2.912 -17.156 -2.948 -6.08 0.372 -0.124 -0.06
0.792876 -0.750692 -0.345337 1.91096 0.596527 0.378702 0.854811 0.0575304 -0.464759 0.320835 1.28609 0.438056 -0.760462 -0.135088 2.818 -17.172 -2.882 -6.08 0.378 -0.128 -0.068
0.793068 -0.751267 -0.344954 1.91345 0.597102 0.376784 0.854811 0.0587085 -0.462992 0.31789 1.28491 0.424115 -0.756338 -0.133125 2.866 -17.156 -2.882 -6.05 0.378 -0.11 -0.068
0.79326 -0.752034 -0.344379 1.91594 0.598636 0.37525 0.854619 0.0585122 -0.461814 0.310625 1.28295 0.410371 -0.761444 -0.134892 2.99 -17.14 -2.882 -6.004 0.382 -0.09 -0.06
0.793452 -0.752993 -0.34342 1.91863 0.599786 0.374291 0.853852 0.0587085 -0.461029 0.301004 1.28373 0.402517 -0.771065 -0.137248 2.974 -17.172 -2.916 -5.974 0.382 -0.07 -0.06
0.793643 -0.753952 -0.343036 1.92131 0.600362 0.372566 0.853277 0.0596903 -0.460636 0.294721 1.28727 0.402517 -0.778722 -0.139605 2.866 -17.156 -2.898 -5.96 0.372 -0.036 -0.074
0.794027 -0.75491 -0.342269 1.92361 0.601129 0.370648 0.85366 0.0620465 -0.4626 0.292954 1.28864 0.408014 -0.784613 -0.142157 2.928 -17.108 -2.864 -5.944 0.39 0.0 -0.074
0.79441 -0.756253 -0.340927 1.92591 0.601704 0.369114 0.853852 0.0679369 -0.470061 0.292561 1.28825 0.413512 -0.795019 -0.142942 3.022 -17.076 -2.864 -5.898 0.404 0.022 -0.064
0.795177 -0.757211 -0.340735 1.92841 0.602471 0.367197 0.853085 0.0777544 -0.479289 0.295899 1.2908 0.415672 -0.808764 -0.139408 2.944 -17.06 -2.864 -5.882 0.4 0.052 -0.06
0.795561 -0.757787 -0.340735 1.93109 0.603621 0.365279 0.852702 0.0905171 -0.484983 0.302771 1.29473 0.414887 -0.822508 -0.135481 2.958 -17.044 -2.848 -5.882 0.4 0.08 -0.074
0.795369 -0.758745 -0.339968 1.93358 0.604388 0.363362 0.853085 0.106029 -0.484394 0.305127 1.2961 0.414887 -0.835075 -0.134892 2.99 -17.012 -2.798 -5.898 0.404 0.1 -0.078
0.795561 -0.759512 -0.33901 1.93588 0.605539 0.361828 0.852893 0.11997 -0.479093 0.302378 1.29277 0.417832 -0.84607 -0.13391 2.944 -16.98 -2.782 -5.898 0.396 0.12 -0.064
0.795944 -0.760087 -0.338243 1.93799 0.606689 0.360294 0.85251 0.128805 -0.473595 0.301789 1.28491 0.422544 -0.855495 -0.129591 2.99 -16.932 -2.714 -5.882 0.388 0.128 -0.06
0.795944 -0.761046 -0.337668 1.94049 0.607073 0.358568 0.85251 0.135678 -0.469668 0.306109 1.27627 0.429024 -0.861385 -0.123308 3.006 -16.868 -2.612 -5.928 0.392 0.128 -0.064
0.796136 -0.762197 -0.337859 1.94317 0.608032 0.356842 0.852126 0.141568 -0.467705 0.312392 1.27058 0.43727 -0.863742 -0.11565 2.944 -16.804 -2.546 -5.944 0.392 0.124 -0.072
0.797287 -0.762772 -0.337476 1.94547 0.609566 0.3555 0.852126 0.144121 -0.466723 0.312588 1.2694 0.445713 -0.86492 -0.107207 2.99 -16.772 -2.496 -5.958 0.392 0.114 -0.068
0.79767 -0.763155 -0.336709 1.94758 0.610333 0.35435 0.852318 0.149422 -0.461225 0.304538 1.27097 0.458673 -0.862956 -0.0999419 3.036 -16.724 -2.428 -5.988 0.4 0.11 -0.064
0.797862 -0.764498 -0.336325 1.94988 0.610908 0.353007 0.851935 0.162774 -0.449248 0.294721 1.26999 0.477915 -0.854513 -0.0934624 3.006 -16.644 -2.378 -6.034 0.4 0.116 -0.068
0.798054 -0.76584 -0.33575 1.95257 0.612058 0.351473 0.852126 0.176911 -0.438645 0.286081 1.26429 0.494015 -0.842143 -0.0873755 3.006 -16.628 -2.428 -6.08 0.396 0.124 -0.068
0.798437 -0.766607 -0.335175 1.95506 0.612825 0.349939 0.85251 0.185747 -0.435307 0.277638 1.25958 0.502066 -0.830362 -0.0801106 3.052 -16.628 -2.496 -6.11 0.396 0.132 -0.05
0.799012 -0.76699 -0.334408 1.95717 0.613592 0.348597 0.851935 0.188496 -0.438056 0.269392 1.25919 0.504029 -0.81917 -0.0702931 3.006 -16.596 -2.414 -6.126 0.392 0.128 -0.046
0.799396 -0.767566 -0.334024 1.95909 0.614359 0.347063 0.851359 0.187121 -0.439823 0.265268 1.25899 0.502066 -0.80464 -0.0624392 2.96 -16.58 -2.246 -6.112 0.382 0.12 -0.064
0.799971 -0.768716 -0.333641 1.96139 0.615318 0.345913 0.852126 0.188888 -0.435503 0.266446 1.25291 0.498531 -0.785987 -0.0610647 2.882 -16.548 -2.162 -6.096 0.376 0.11 -0.072
0.799779 -0.769483 -0.333257 1.96426 0.616469 0.344954 0.852318 0.196153 -0.428827 0.268803 1.24132 0.497157 -0.766941 -0.0585122 2.818 -16.516 -2.162 -6.096 0.382 0.118 -0.064
0.799971 -0.770058 -0.33249 1.96656 0.617236 0.343803 0.851743 0.200866 -0.422544 0.268017 1.23308 0.498924 -0.749073 -0.0445713 2.818 -16.516 -2.128 -6.08 0.392 0.104 -0.05
0.800738 -0.771017 -0.331723 1.96829 0.618003 0.342461 0.851359 0.198117 -0.416654 0.262716 1.23092 0.498335 -0.729831 -0.0278816 2.726 -16.466 -2.026 -6.064 0.4 0.086 -0.064
0.801313 -0.772359 -0.331532 1.9704 0.618961 0.341311 0.851359 0.19419 -0.413512 0.256825 1.22797 0.491856 -0.711374 -0.0231692 2.71 -16.384 -2.042 -6.034 0.408 0.08 -0.074
0.801505 -0.772935 -0.330765 1.97289 0.620303 0.34016 0.852126 0.194582 -0.414887 0.254076 1.21894 0.484591 -0.696452 -0.028667 2.694 -16.32 -2.076 -5.988 0.418 0.046 -0.064
0.80208 -0.773126 -0.330189 1.97538 0.620879 0.338818 0.851935 0.19792 -0.41685 0.255843 1.20598 0.482431 -0.682904 -0.0294524 2.664 -16.304 -2.01 -5.958 0.432 0.01 -0.05
0.802655 -0.774085 -0.330189 1.97788 0.621646 0.337668 0.851743 0.20224 -0.414494 0.262127 1.19479 0.482824 -0.670926 -0.0188496 2.772 -16.304 -2.01 -5.898 0.436 -0.012 -0.054
0.802847 -0.775044 -0.329998 1.98018 0.622604 0.335942 0.852126 0.207149 -0.410371 0.267035 1.18752 0.480664 -0.66052 -0.00746128 2.896 -16.288 -2.094 -5.868 0.436 -0.026 -0.068
0.803231 -0.776003 -0.329039 1.98209 0.623563 0.3346 0.852318 0.209898 -0.408996 0.264483 1.18556 0.477915 -0.651488 -0.000392699 2.804 -16.288 -2.078 -5.852 0.446 -0.032 -0.05
0.803806 -0.77677 -0.328272 1.9844 0.624905 0.333833 0.852126 0.208523 -0.410174 0.261538 1.18674 0.476933 -0.646579 0.00608684 2.772 -16.24 -1.994 -5.852 0.456 -0.032 -0.04
0.803998 -0.777153 -0.328464 1.98631 0.626056 0.332874 0.851935 0.206167 -0.409192 0.265072 1.18575 0.479093 -0.645597 0.0115846 2.864 -16.224 -1.86 -5.852 0.46 -0.046 -0.04
0.804573 -0.778112 -0.327888 1.98842 0.626823 0.331723 0.851935 0.205578 -0.40232 0.268999 1.18183 0.487732 -0.643437 0.0155116 2.864 -16.256 -1.81 -5.836 0.45 -0.032 -0.04
0.805148 -0.77907 -0.326354 1.99072 0.627973 0.329998 0.851743 0.206167 -0.395252 0.268017 1.17594 0.498531 -0.637547 0.0186532 2.942 -16.208 -1.844 -5.836 0.45 -0.008 -0.04
0.804956 -0.779837 -0.325396 1.99283 0.629124 0.328655 0.851551 0.208327 -0.394663 0.269784 1.16926 0.504815 -0.633424 0.0198313 2.958 -16.16 -1.792 -5.79 0.446 0.01 -0.022
0.804956 -0.780796 -0.32482 1.99552 0.629507 0.327697 0.851935 0.210094 -0.397608 0.282154 1.16239 0.507171 -0.635583 0.0174751 2.866 -16.176 -1.708 -5.73 0.428 0.028 -0.032
0.805915 -0.78118 -0.324053 1.99763 0.63085 0.326163 0.851935 0.207934 -0.399768 0.300022 1.15571 0.506778 -0.640689 0.0129591 2.82 -16.208 -1.776 -5.73 0.414 0.032 -0.05
0.807257 -0.781563 -0.32367 1.99974 0.632 0.324629 0.851935 0.20656 -0.399768 0.317301 1.15022 0.506778 -0.64599 0.00844303 2.882 -16.24 -1.86 -5.73 0.414 0.046 -0.04
0.807257 -0.782138 -0.323286 2.00204 0.632575 0.323286 0.851935 0.211272 -0.396233 0.331438 1.14413 0.510116 -0.65188 0.00392699 2.912 -16.224 -1.844 -5.7 0.428 0.056 -0.04
0.807449 -0.782905 -0.322519 2.00415 0.633918 0.321369 0.851551 0.217555 -0.390147 0.340274 1.13647 0.513454 -0.658556 0.000589049 2.928 -16.192 -1.894 -5.684 0.422 0.076 -0.05
0.808408 -0.784248 -0.322136 2.00664 0.634685 0.319835 0.851551 0.218537 -0.382293 0.343612 1.13156 0.515418 -0.66857 -0.00314159 3.038 -16.16 -1.944 -5.654 0.412 0.1 -0.056
0.808983 -0.785015 -0.321561 2.00875 0.635452 0.318876 0.851743 0.219715 -0.377187 0.341845 1.13254 0.517577 -0.683296 -0.00962113 3.084 -16.144 -1.976 -5.608 0.418 0.114 -0.036
0.809175 -0.785398 -0.320794 2.01067 0.636794 0.317534 0.851935 0.226784 -0.379544 0.338507 1.13726 0.518166 -0.697826 -0.0139408 3.1 -16.144 -2.042 -5.578 0.418 0.128 -0.036
0.809558 -0.786165 -0.32041 2.01277 0.637753 0.316575 0.851743 0.233852 -0.384649 0.33615 1.14118 0.518559 -0.707251 -0.0151189 3.132 -16.096 -2.11 -5.564 0.412 0.138 -0.07
0.809942 -0.78674 -0.320027 2.01469 0.638711 0.315617 0.851743 0.236798 -0.387005 0.331045 1.14158 0.521701 -0.709607 -0.0170824 3.194 -16.064 -2.144 -5.564 0.408 0.138 -0.078
0.810325 -0.787316 -0.31926 2.0168 0.640053 0.314083 0.851551 0.237976 -0.384452 0.322013 1.13843 0.524842 -0.705091 -0.0172788 3.24 -16.048 -2.16 -5.578 0.396 0.124 -0.054
0.810325 -0.788083 -0.318493 2.0191 0.641012 0.312549 0.851551 0.241117 -0.378562 0.313963 1.13274 0.527984 -0.697041 -0.0155116 3.24 -16.064 -2.144 -5.562 0.378 0.13 -0.018
0.810901 -0.78885 -0.318109 2.02102 0.642354 0.311206 0.851743 0.244259 -0.374439 0.30984 1.12587 0.534267 -0.690365 -0.0164934 3.272 -16.048 -2.128 -5.502 0.378 0.134 0.0
0.812051 -0.789425 -0.317534 2.02294 0.643888 0.310248 0.851743 0.244652 -0.372279 0.308465 1.11782 0.54487 -0.686438 -0.0184569 3.178 -16.0 -2.128 -5.488 0.382 0.128 -0.014
0.812818 -0.789808 -0.316767 2.02485 0.644464 0.309289 0.851551 0.247989 -0.368744 0.309251 1.10722 0.55724 -0.680548 -0.0174751 3.13 -16.016 -2.094 -5.504 0.362 0.128 -0.028
0.813393 -0.790575 -0.316384 2.02658 0.645231 0.30833 0.851359 0.259181 -0.363247 0.310821 1.09426 0.567057 -0.66857 -0.0149226 3.348 -15.984 -2.21 -5.472 0.348 0.124 -0.036
0.813585 -0.791726 -0.315617 2.0285 0.646765 0.307563 0.851359 0.271159 -0.357553 0.310036 1.07973 0.572752 -0.651684 -0.0139408 3.442 -15.968 -2.26 -5.41 0.34 0.12 -0.05
0.814352 -0.792301 -0.314658 2.0308 0.648107 0.306604 0.851551 0.276067 -0.354607 0.307091 1.06539 0.576286 -0.633424 -0.0143335 3.256 -16.0 -2.21 -5.366 0.322 0.124 -0.046
0.815119 -0.792685 -0.314466 2.03329 0.649066 0.305454 0.851935 0.277442 -0.354607 0.30552 1.05479 0.578446 -0.614574 -0.0137445 3.21 -15.984 -2.262 -5.32 0.312 0.124 -0.014
0.815311 -0.79326 -0.314274 2.0354 0.650408 0.304495 0.851743 0.280191 -0.354411 0.303556 1.05263 0.579231 -0.592976 -0.00962113 3.366 -15.952 -2.28 -5.258 0.316 0.12 0.0
